Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
22,f,-1,163.9444,-0.0311231,1.62868,0.1332901,355.2553
22,f,-1,164.1667,-0.03243858,1.629379,0.1383801,354.6026
22,f,-1,164.3889,-0.03520558,1.649167,0.1413341,353.104
22,f,-1,164.6111,-0.04074842,1.664638,0.1359006,350.0514
22,f,-1,164.8333,-0.04857801,1.66686,0.1210414,344.1342
22,f,-1,165.0556,-0.05067831,1.669314,0.1060067,340.141
22,f,-1,165.2778,-0.04979699,1.668791,0.08951619,336.8195
22,f,-1,165.5,-0.04571947,1.662697,0.07826319,338.1796
22,f,-1,165.7222,-0.04138476,1.668575,0.07845928,345.0092
22,f,-1,165.9444,-0.04141011,1.671398,0.07768022,349.0174
22,f,-1,166.1667,-0.03772856,1.671134,0.08194702,354.6582
22,f,-1,166.3889,-0.0191717,1.673587,0.08588102,10.33025
22,f,-1,166.6111,-0.009568075,1.672697,0.08577408,19.32502
22,f,-1,166.8333,-0.004399375,1.672318,0.08490861,26.13655
22,f,-1,167.0556,-0.001143478,1.670665,0.08536013,32.57659
22,f,-1,167.2778,-0.01058812,1.66801,0.09796537,22.00555
22,f,-1,167.5,-0.01433971,1.6683,0.1076866,14.37262
22,f,-1,167.7222,-0.01544572,1.667343,0.1160422,9.420543
22,f,-1,167.9444,-0.01881825,1.667327,0.1166259,3.699847
22,f,-1,168.1667,-0.02487377,1.664263,0.1113367,353.3219
22,f,-1,168.3889,-0.02539421,1.665285,0.1053188,346.5202
22,f,-1,168.6111,-0.02284493,1.666513,0.1011772,343.927
22,f,-1,168.8333,-0.02101966,1.664343,0.09501456,342.4681
22,f,-1,169.0556,-0.01995324,1.662376,0.08727825,342.6692
22,f,-1,169.2778,-0.01002631,1.663459,0.07513473,347.3874
22,f,-1,169.5,0.00600093,1.667085,0.05570177,354.5131
22,f,-1,169.7222,0.01858147,1.665492,0.03295264,359.471
22,f,-1,169.9444,0.02804873,1.654361,-0.001521828,8.002919
22,f,-1,170.1667,0.02546835,1.644897,-0.03690165,14.32466
22,f,-1,170.3889,0.01287365,1.638291,-0.05089661,10.91505
22,f,-1,170.6111,0.001487723,1.639341,-0.0433217,6.922186
22,f,-1,170.8333,-0.01148701,1.64645,-0.02075637,2.234763
22,f,-1,171.0556,-0.02693842,1.650221,0.01084098,356.4133
22,f,-1,171.2778,-0.04142318,1.654007,0.05012002,348.96
22,f,-1,171.5,-0.04882734,1.656354,0.08696883,344.6886
22,f,-1,171.7222,-0.05674855,1.657697,0.1232643,341.4923
22,f,-1,171.9444,-0.07990902,1.662492,0.1806231,336.3427
22,f,-1,172.1667,-0.1038317,1.665964,0.2353345,334.0284
22,f,-1,172.3889,-0.1224544,1.664579,0.2762159,332.8054
22,f,-1,172.6111,-0.1434479,1.6664,0.312995,331.0691
22,f,-1,172.8333,-0.1748401,1.669642,0.3576678,328.585
22,f,-1,173.0556,-0.1953394,1.660546,0.3891189,330.8842
22,f,-1,173.2778,-0.1992344,1.652609,0.3950466,334.3293
22,f,-1,173.5,-0.2001357,1.647054,0.3943307,338.934
22,f,-1,173.7222,-0.201023,1.651584,0.399115,342.2375
22,f,-1,173.9444,-0.2028308,1.66129,0.4255261,338.3532
22,f,-1,174.1667,-0.1898868,1.659149,0.4526853,333.3687
22,f,-1,174.3889,-0.1708495,1.651121,0.4822352,331.6232
