Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
04,f,-1,273.2222,-0.005213631,1.638263,-0.07157227,359.6465
04,f,-1,273.4445,-0.005554528,1.640485,-0.07432781,359.0427
04,f,-1,273.6667,-0.010133,1.650742,-0.0748825,356.0273
04,f,-1,273.8889,-0.02337328,1.658767,-0.08025363,348.1063
04,f,-1,274.1111,-0.03382133,1.661328,-0.08467343,342.4342
04,f,-1,274.3333,-0.02486986,1.659074,-0.08374774,350.5678
04,f,-1,274.5556,-0.01001332,1.660164,-0.08407136,0.3539875
04,f,-1,274.7778,0.003790591,1.66068,-0.08366144,8.752657
04,f,-1,275,0.02011966,1.660611,-0.08482733,18.20614
04,f,-1,275.2222,0.03452976,1.659785,-0.09045119,26.31799
04,f,-1,275.4445,0.02743017,1.659606,-0.08568996,19.15083
04,f,-1,275.6667,0.004633606,1.659666,-0.07927158,3.952617
04,f,-1,275.8889,-0.01495371,1.658003,-0.08027232,352.0585
04,f,-1,276.1111,-0.01828201,1.65617,-0.08118994,352.1851
04,f,-1,276.3333,-0.01873803,1.655584,-0.07975447,354.3224
04,f,-1,276.5556,-0.0105401,1.654927,-0.08083564,1.558843
04,f,-1,276.7778,-0.001094057,1.653556,-0.0840091,7.63757
04,f,-1,277,-0.006403276,1.652326,-0.0815152,3.201557
04,f,-1,277.2222,-0.0157603,1.651831,-0.08050359,357.3004
04,f,-1,277.4445,-0.01978472,1.651798,-0.08415653,353.1737
04,f,-1,277.6667,-0.02152221,1.651456,-0.08826184,350.5611
04,f,-1,277.8889,-0.02571544,1.65203,-0.09080864,348.9892
04,f,-1,278.1111,-0.03027047,1.651631,-0.0923996,348.1306
04,f,-1,278.3333,-0.03284263,1.651384,-0.09415781,347.836
04,f,-1,278.5556,-0.03394857,1.651147,-0.09551887,347.6105
04,f,-1,278.7778,-0.03425954,1.650518,-0.09573634,346.7273
04,f,-1,279,-0.03317534,1.649881,-0.09504355,346.7973
04,f,-1,279.2222,-0.03164063,1.649931,-0.09509765,347.6932
04,f,-1,279.4445,-0.02889652,1.651035,-0.09638938,349.0468
04,f,-1,279.6667,-0.02319946,1.652296,-0.1037397,350.3287
04,f,-1,279.8889,-0.0239424,1.65243,-0.1166117,348.0627
04,f,-1,280.1111,-0.03242925,1.644954,-0.1248728,342.4181
04,f,-1,280.3333,-0.03989011,1.632139,-0.1253006,339.046
04,f,-1,280.5556,-0.04337749,1.632859,-0.1232006,339.5567
04,f,-1,280.7778,-0.04971917,1.638498,-0.1118108,342.8034
04,f,-1,281,-0.07240862,1.64276,-0.07163682,343.9122
04,f,-1,281.2222,-0.08989877,1.640083,0.01229899,346.1422
04,f,-1,281.4445,-0.08979927,1.625095,0.1461158,346.5794
04,f,-1,281.6667,-0.09109199,1.643799,0.3039505,344.656
04,f,-1,281.8889,-0.1245393,1.637507,0.4609371,342.5098
04,f,-1,282.1111,-0.1908457,1.636792,0.6111269,342.8164
04,f,-1,282.3333,-0.2496979,1.646933,0.7531443,343.4042
04,f,-1,282.5556,-0.2829986,1.630658,0.8917364,342.8442
04,f,-1,282.7778,-0.3092979,1.642721,1.006994,342.1151
04,f,-1,283,-0.3522186,1.64359,1.088631,343.1827
