Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
18,f,-1,199.5111,0.0272409,1.673342,-0.008792019,355.4193
18,f,-1,199.7333,0.02655941,1.67498,-0.01199889,355.0742
18,f,-1,199.9556,0.02088527,1.677938,-0.02011503,353.1716
18,f,-1,200.1778,0.00986607,1.682279,-0.03539181,351.4767
18,f,-1,200.4,-0.001824854,1.684875,-0.05111953,351.4582
18,f,-1,200.6222,-0.008334026,1.68488,-0.05888214,352.6386
18,f,-1,200.8445,-0.01304698,1.684998,-0.06145072,352.0628
18,f,-1,201.0667,-0.01753085,1.684548,-0.05810468,351.3061
18,f,-1,201.2889,-0.02369069,1.685459,-0.0587873,351.0596
18,f,-1,201.5111,-0.02913875,1.689568,-0.07649046,353.4975
18,f,-1,201.7333,-0.03676236,1.684169,-0.09849998,354.5933
18,f,-1,201.9556,-0.0427038,1.682475,-0.1228743,352.258
18,f,-1,202.1778,-0.03761527,1.684539,-0.146827,349.1809
18,f,-1,202.4,-0.00763591,1.688865,-0.1759441,349.4203
18,f,-1,202.6222,0.03643636,1.688528,-0.2085056,355.0767
18,f,-1,202.8445,0.06711981,1.682297,-0.245268,356.4938
18,f,-1,203.0667,0.07820912,1.67659,-0.2783681,351.6859
18,f,-1,203.2889,0.07825584,1.669225,-0.3016243,345.1479
18,f,-1,203.5111,0.07797415,1.668265,-0.3187527,341.0876
18,f,-1,203.7333,0.08445618,1.667577,-0.3224677,344.3637
18,f,-1,203.9556,0.09176505,1.668908,-0.3207729,346.1652
18,f,-1,204.1778,0.09786276,1.668938,-0.31776,347.2861
18,f,-1,204.4,0.09784698,1.66872,-0.318154,346.6897
18,f,-1,204.6222,0.09473979,1.669438,-0.3176233,346.8911
18,f,-1,204.8445,0.08539605,1.670024,-0.3173279,346.2211
18,f,-1,205.0667,0.07436207,1.670619,-0.3161918,343.7928
18,f,-1,205.2889,0.06660995,1.668299,-0.3111752,341.9792
18,f,-1,205.5111,0.06629866,1.668203,-0.3055265,342.9146
18,f,-1,205.7333,0.07428312,1.668576,-0.3024866,346.7682
18,f,-1,205.9556,0.08023094,1.668792,-0.3033584,348.2512
18,f,-1,206.1778,0.08244779,1.668329,-0.3051908,348.2072
18,f,-1,206.4,0.08304299,1.668001,-0.3094506,346.2229
18,f,-1,206.6222,0.08314058,1.667858,-0.3158815,343.8527
18,f,-1,206.8445,0.0870548,1.667267,-0.317499,345.3912
18,f,-1,207.0667,0.08786789,1.666564,-0.316174,345.5529
18,f,-1,207.2889,0.08948199,1.666458,-0.3157568,345.366
18,f,-1,207.5111,0.09295221,1.666627,-0.3154495,345.5246
18,f,-1,207.7333,0.0970201,1.666172,-0.3153646,345.9812
18,f,-1,207.9556,0.09957248,1.66548,-0.3152543,347.4217
18,f,-1,208.1778,0.09853356,1.666231,-0.316136,348.1245
18,f,-1,208.4,0.09516239,1.667007,-0.3163683,347.8311
18,f,-1,208.6222,0.09426312,1.667089,-0.314244,347.4903
18,f,-1,208.8445,0.09591066,1.668047,-0.3122039,347.4398
18,f,-1,209.0667,0.09898692,1.670375,-0.3140925,348.2862
18,f,-1,209.2889,0.0998081,1.671106,-0.3187844,348.752
18,f,-1,209.5111,0.0978516,1.672587,-0.3242277,348.5138
18,f,-1,209.7333,0.09524922,1.673295,-0.3279039,348.0966
18,f,-1,209.9556,0.09196597,1.673361,-0.3274272,347.2986
18,f,-1,210.1778,0.08819751,1.673323,-0.3272707,346.0909
18,f,-1,210.4,0.08607955,1.674311,-0.3296563,345.2999
18,f,-1,210.6222,0.08227945,1.675483,-0.3316483,343.241
18,f,-1,210.8445,0.08418556,1.676083,-0.3302558,344.0571
18,f,-1,211.0667,0.0893351,1.67577,-0.3285466,345.7132
18,f,-1,211.2889,0.09137415,1.674022,-0.3288936,346.2316
18,f,-1,211.5111,0.09136248,1.673682,-0.3307524,346.042
18,f,-1,211.7333,0.09195764,1.672849,-0.3299018,346.45
18,f,-1,211.9556,0.09364015,1.672544,-0.328623,347.1447
18,f,-1,212.1778,0.09535185,1.672134,-0.3295599,347.465
18,f,-1,212.4,0.09602541,1.672004,-0.3306679,347.718
18,f,-1,212.6222,0.09588821,1.671929,-0.3318197,347.8005
18,f,-1,212.8445,0.0933587,1.672596,-0.3316631,346.7246
18,f,-1,213.0667,0.09186237,1.672159,-0.3293732,346.6342
18,f,-1,213.2889,0.08880454,1.672305,-0.3261016,346.5636
18,f,-1,213.5111,0.08585814,1.673612,-0.3228414,345.8089
18,f,-1,213.7333,0.08435313,1.67362,-0.320177,346.2393
18,f,-1,213.9556,0.0844508,1.674273,-0.3176566,347.0169
18,f,-1,214.1778,0.08345975,1.674439,-0.3144041,346.5226
18,f,-1,214.4,0.07971322,1.674419,-0.3109918,345.1295
18,f,-1,214.6222,0.0719611,1.676094,-0.3094869,343.2184
18,f,-1,214.8445,0.06618309,1.676301,-0.3067774,342.4831
18,f,-1,215.0667,0.06262127,1.674887,-0.302687,343.397
18,f,-1,215.2889,0.05848103,1.674787,-0.2992628,343.8206
18,f,-1,215.5111,0.04678534,1.677949,-0.2838659,344.2551
18,f,-1,215.7333,0.027829,1.684311,-0.2494393,344.5098
18,f,-1,215.9556,0.003274884,1.684448,-0.2072303,343.9841
18,f,-1,216.1778,-0.01595953,1.69052,-0.1706924,345.7816
18,f,-1,216.4,-0.02354821,1.696074,-0.1408471,349.7453
18,f,-1,216.6222,-0.008571301,1.697093,-0.09658088,351.5508
18,f,-1,216.8445,0.02972971,1.692372,-0.04651274,351.4553
18,f,-1,217.0667,0.06415842,1.693523,0.003058172,349.3377
18,f,-1,217.2889,0.08631973,1.68908,0.04452145,347.4801
18,f,-1,217.5111,0.09326684,1.685842,0.0804026,343.2565
18,f,-1,217.7333,0.07788041,1.686352,0.1278088,339.0554
18,f,-1,217.9556,0.04004252,1.673496,0.1908582,340.2396
18,f,-1,218.1778,-0.02511399,1.680559,0.2729116,340.3546
18,f,-1,218.4,-0.07147349,1.688912,0.3590688,340.0582
18,f,-1,218.6222,-0.08323968,1.683985,0.4687312,340.3401
18,f,-1,218.8445,-0.06639849,1.669865,0.5970366,337.5931
18,f,-1,219.0667,-0.0584432,1.683302,0.7110211,335.3842
18,f,-1,219.2889,-0.09015793,1.687614,0.7935807,333.3208
18,f,-1,219.5111,-0.1484153,1.683999,0.8509287,335.1658
18,f,-1,219.7333,-0.2151068,1.68833,0.9020926,337.1333
18,f,-1,219.9556,-0.2527836,1.683765,0.9342889,339.0879
18,f,-1,220.1778,-0.2596694,1.68137,0.946464,339.9876
18,f,-1,220.4,-0.2508074,1.678668,0.9488444,340.7448
18,f,-1,220.6222,-0.2333652,1.676148,0.9449171,345.0998
18,f,-1,220.8445,-0.213796,1.676198,0.937904,352.7904
18,f,-1,221.0667,-0.1990339,1.674978,0.9269382,0.4562126
18,f,-1,221.2889,-0.1801354,1.675524,0.916482,5.790994
18,f,-1,221.5111,-0.1431115,1.678249,0.9045433,7.449555
18,f,-1,221.7333,-0.10853,1.681639,0.8976616,6.82056
18,f,-1,221.9556,-0.08519963,1.680508,0.8954102,4.830683
18,f,-1,222.1778,-0.07028987,1.679395,0.898629,4.258144
18,f,-1,222.4,-0.06460724,1.680367,0.9155374,2.431191
18,f,-1,222.6222,-0.05069155,1.679704,0.940799,1.875611
18,f,-1,222.8445,-0.02189308,1.675795,0.9584525,2.001361
18,f,-1,223.0667,0.02095211,1.670712,0.9545755,7.109674
18,f,-1,223.2889,0.07445255,1.672186,0.9368341,15.11598
18,f,-1,223.5111,0.1218464,1.675137,0.9328388,20.79217
18,f,-1,223.7333,0.1602182,1.671597,0.9558731,24.89314
18,f,-1,223.9556,0.1856373,1.669673,0.9998451,28.31435
18,f,-1,224.1778,0.2091044,1.679597,1.049113,29.36691
18,f,-1,224.4,0.2356207,1.67779,1.080469,30.62334
18,f,-1,224.6222,0.2711277,1.673099,1.08863,29.64167
18,f,-1,224.8445,0.2998967,1.67321,1.08727,28.57131
18,f,-1,225.0667,0.3042832,1.6744,1.086911,28.01175
