Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
12,f,-1,293.9333,0.07101376,1.587528,-0.001960624,355.7038
12,f,-1,294.1555,0.06840851,1.588191,-0.005119193,354.8839
12,f,-1,294.3778,0.06199144,1.593493,-0.007661807,351.0855
12,f,-1,294.6,0.05450863,1.597562,-0.01134089,344.9952
12,f,-1,294.8222,0.05730844,1.599801,-0.01086204,345.765
12,f,-1,295.0445,0.0683087,1.605484,-0.009553998,351.7628
12,f,-1,295.2667,0.07812792,1.603441,-0.008545619,358.5663
12,f,-1,295.4889,0.08510634,1.604714,-0.01123054,4.885195
12,f,-1,295.7111,0.08445662,1.60513,-0.0135794,4.643723
12,f,-1,295.9333,0.08034098,1.606097,-0.01420106,0.4150504
12,f,-1,296.1555,0.0733375,1.606259,-0.01519188,353.0027
12,f,-1,296.3778,0.0745806,1.606276,-0.01651531,353.0965
12,f,-1,296.6,0.07502057,1.606073,-0.01734524,354.2384
12,f,-1,296.8222,0.06101869,1.605901,-0.0193641,342.3262
12,f,-1,297.0445,0.04772571,1.603399,-0.02070074,330.6218
12,f,-1,297.2667,0.0458748,1.600246,-0.01513065,329.4014
12,f,-1,297.4889,0.05650311,1.600802,-0.008160749,338.7683
12,f,-1,297.7111,0.07080112,1.602142,-0.008558691,353.2837
12,f,-1,297.9333,0.08093755,1.600784,-0.01107243,5.283767
12,f,-1,298.1555,0.08167335,1.600566,-0.01156009,8.482911
12,f,-1,298.3778,0.07278059,1.601784,-0.01001245,2.887022
12,f,-1,298.6,0.05971238,1.601046,-0.006025289,352.6072
12,f,-1,298.8222,0.05130833,1.597739,-0.0008253739,346.1614
12,f,-1,299.0445,0.04696906,1.595338,0.004929387,342.7557
12,f,-1,299.2667,0.04597314,1.595349,0.009415641,342.7964
12,f,-1,299.4889,0.04381952,1.596163,0.01164018,344.6454
12,f,-1,299.7111,0.04191108,1.596306,0.0119904,346.9853
12,f,-1,299.9333,0.03989397,1.596337,0.01166294,348.9782
12,f,-1,300.1555,0.03282095,1.591947,0.01290098,347.0318
12,f,-1,300.3778,0.02340451,1.588596,0.01590633,343.8045
12,f,-1,300.6,0.009243961,1.575613,0.01925351,340.3921
12,f,-1,300.8222,-0.004519897,1.568905,0.02093749,336.7591
12,f,-1,301.0445,-0.009914396,1.570989,0.01952781,337.2387
12,f,-1,301.2667,0.001739994,1.600113,0.0132429,346.7115
12,f,-1,301.4889,0.005648357,1.612727,-0.004610478,348.7343
12,f,-1,301.7111,0.02110479,1.610739,-0.007199951,3.240303
12,f,-1,301.9333,0.0329894,1.606659,-0.003920687,16.24096
