Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
02,f,-1,180.2667,0.02847449,1.613043,-0.0549585,0.1973887
02,f,-1,180.4889,0.02627473,1.624622,-0.05858082,358.8476
02,f,-1,180.7111,0.01719416,1.652389,-0.07281646,351.5661
02,f,-1,180.9333,0.01236746,1.654097,-0.08405243,347.9971
02,f,-1,181.1556,0.01616051,1.659992,-0.09066031,350.3279
02,f,-1,181.3778,0.02332943,1.664961,-0.09630187,356.4555
02,f,-1,181.6,0.02806076,1.666213,-0.1000588,0.788469
02,f,-1,181.8222,0.02961857,1.664219,-0.1018598,2.042896
02,f,-1,182.0444,0.02764646,1.661396,-0.102555,0.1343498
02,f,-1,182.2667,0.0244654,1.660451,-0.1028921,357.241
02,f,-1,182.4889,0.02281951,1.659835,-0.102035,355.9633
02,f,-1,182.7111,0.02195304,1.658813,-0.1015214,355.9567
02,f,-1,182.9333,0.02722854,1.659583,-0.103215,358.3964
02,f,-1,183.1556,0.03206626,1.658428,-0.1034056,0.2922667
02,f,-1,183.3778,0.03019281,1.657563,-0.1033904,357.2778
02,f,-1,183.6,0.02802657,1.657942,-0.1036662,353.7368
02,f,-1,183.8222,0.02809315,1.657491,-0.1022977,351.9243
02,f,-1,184.0444,0.02876322,1.657586,-0.1004889,352.2394
02,f,-1,184.2667,0.02994885,1.657649,-0.1006878,353.6553
02,f,-1,184.4889,0.03301242,1.658125,-0.1002617,355.2456
02,f,-1,184.7111,0.03390297,1.657562,-0.09815931,354.8836
02,f,-1,184.9333,0.03102951,1.656862,-0.09665826,352.1351
02,f,-1,185.1556,0.02663468,1.656248,-0.09566785,348.1262
02,f,-1,185.3778,0.02467332,1.655387,-0.09377205,346.878
02,f,-1,185.6,0.02436895,1.655838,-0.09221251,347.5435
02,f,-1,185.8222,0.02549486,1.655844,-0.08940266,349.5557
02,f,-1,186.0444,0.0285122,1.656086,-0.08547402,351.9669
02,f,-1,186.2667,0.02990814,1.655057,-0.08134396,354.0418
02,f,-1,186.4889,0.02945253,1.654308,-0.07718112,354.518
02,f,-1,186.7111,0.0283468,1.653436,-0.07447611,353.83
02,f,-1,186.9333,0.02946109,1.653422,-0.07363342,354.1715
02,f,-1,187.1556,0.03170962,1.652289,-0.07051468,355.1675
02,f,-1,187.3778,0.03330376,1.652719,-0.06584513,355.5649
02,f,-1,187.6,0.03469762,1.652329,-0.06007624,355.7052
02,f,-1,187.8222,0.03721062,1.651696,-0.05337981,356.1435
02,f,-1,188.0444,0.04102304,1.650984,-0.04468106,356.6967
