Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
21,f,-1,125.1889,-0.005874332,1.668573,-0.04800901,358.0294
21,f,-1,125.4111,-0.008512225,1.672555,-0.04685421,355.9979
21,f,-1,125.6333,-0.01975825,1.685735,-0.05102475,346.1681
21,f,-1,125.8556,-0.02865592,1.690869,-0.06011659,339.592
21,f,-1,126.0778,-0.02299682,1.692007,-0.06951548,346.1077
21,f,-1,126.3,-0.02167364,1.697952,-0.08577115,352.5783
21,f,-1,126.5222,-0.02136166,1.699013,-0.1081325,1.770027
21,f,-1,126.7444,-0.01610777,1.695277,-0.139336,7.640272
21,f,-1,126.9667,0.008277759,1.691075,-0.1818392,4.844696
21,f,-1,127.1889,0.0384093,1.689641,-0.2280023,1.873505
21,f,-1,127.4111,0.04049516,1.692391,-0.2829634,357.5367
21,f,-1,127.6333,0.01775889,1.688601,-0.3435769,354.0245
21,f,-1,127.8556,-0.00272567,1.689881,-0.3836175,353.3979
21,f,-1,128.0778,0.01069759,1.686531,-0.4152144,351.7726
21,f,-1,128.3,0.02867389,1.690144,-0.4261503,352.6594
21,f,-1,128.5222,0.02086118,1.699085,-0.4329058,347.1636
21,f,-1,128.7444,0.02443587,1.698817,-0.428096,354.1953
21,f,-1,128.9667,0.03398118,1.698502,-0.4212422,2.236101
21,f,-1,129.1889,0.03873279,1.694707,-0.4207001,3.377463
21,f,-1,129.4111,0.03578896,1.690741,-0.4216825,0.1805958
21,f,-1,129.6333,0.03229522,1.688089,-0.4253733,358.0216
21,f,-1,129.8556,0.02614881,1.688909,-0.43068,355.5732
21,f,-1,130.0778,0.02224935,1.688313,-0.4368469,355.0975
21,f,-1,130.3,0.02105306,1.689043,-0.4431109,355.3988
21,f,-1,130.5222,0.01804088,1.68761,-0.4516594,353.7528
21,f,-1,130.7444,0.01555807,1.685054,-0.4618072,351.5865
21,f,-1,130.9667,0.01369989,1.682334,-0.4675203,349.9832
21,f,-1,131.1889,0.01250604,1.681376,-0.4690316,349.1207
21,f,-1,131.4111,0.01010666,1.68168,-0.4705399,348.2366
21,f,-1,131.6333,0.00879183,1.682286,-0.4739696,347.8007
21,f,-1,131.8556,0.008012449,1.682937,-0.4761288,347.2513
21,f,-1,132.0778,0.00850442,1.683426,-0.4762343,347.3568
21,f,-1,132.3,0.007147882,1.682514,-0.4732036,347.5139
21,f,-1,132.5222,0.004590752,1.682343,-0.4698713,347.1716
21,f,-1,132.7444,0.0006533079,1.681253,-0.4694073,344.9709
21,f,-1,132.9667,-0.002691576,1.680995,-0.4715379,342.7631
21,f,-1,133.1889,-0.005106196,1.681371,-0.4751066,341.5252
21,f,-1,133.4111,-0.005662305,1.682141,-0.4760984,341.5279
21,f,-1,133.6333,-0.002252704,1.684827,-0.463003,343.5396
21,f,-1,133.8556,-0.006663071,1.686877,-0.4074935,343.9912
21,f,-1,134.0778,-0.04950134,1.684037,-0.3050486,343.7437
21,f,-1,134.3,-0.1172703,1.663363,-0.1734003,344.369
21,f,-1,134.5222,-0.1645578,1.672155,-0.02536353,345.4615
21,f,-1,134.7444,-0.1853575,1.654974,0.1439269,345.9411
21,f,-1,134.9667,-0.1953337,1.658656,0.3167674,344.7922
21,f,-1,135.1889,-0.2313128,1.661083,0.4686789,343.2483
21,f,-1,135.4111,-0.2848324,1.636325,0.6266916,344.2486
21,f,-1,135.6333,-0.342066,1.669978,0.7941979,345.9778
21,f,-1,135.8556,-0.3706977,1.689487,0.9088226,348.4829
21,f,-1,136.0778,-0.3735555,1.68539,0.9631192,349.6
21,f,-1,136.3,-0.338257,1.677776,0.9949206,4.387796
21,f,-1,136.5222,-0.2638657,1.673888,1.000172,15.70047
21,f,-1,136.7444,-0.164361,1.668391,1.007475,13.97838
21,f,-1,136.9667,-0.05744334,1.676307,1.023367,5.308805
21,f,-1,137.1889,0.01662286,1.681121,1.034414,5.090038
21,f,-1,137.4111,0.05746809,1.680924,1.046056,18.5184
21,f,-1,137.6333,0.08821156,1.680534,1.053074,32.50097
21,f,-1,137.8556,0.1442104,1.680305,1.054516,32.58828
21,f,-1,138.0778,0.2271046,1.682404,1.054136,25.5627
21,f,-1,138.3,0.298521,1.68459,1.053583,15.58885
21,f,-1,138.5222,0.3262063,1.678889,1.035493,5.12101
21,f,-1,138.7444,0.3275225,1.657996,1.021538,0.2886196
21,f,-1,138.9667,0.3138694,1.659312,1.021368,357.4925
21,f,-1,139.1889,0.2993048,1.663875,1.022298,355.9636
21,f,-1,139.4111,0.2905058,1.666298,1.019978,354.9531
21,f,-1,139.6333,0.2844661,1.665632,1.020881,352.72
21,f,-1,139.8556,0.2711053,1.674456,1.024452,342.8343
21,f,-1,140.0778,0.2346856,1.689426,1.004454,287.401
21,f,-1,140.3,0.2633629,1.688011,0.9565738,235.7481
21,f,-1,140.5222,0.2813442,1.684006,0.9242694,218.5965
21,f,-1,140.7444,0.2827474,1.688262,0.896325,205.5655
21,f,-1,140.9667,0.2969286,1.694297,0.9162782,185.799
21,f,-1,141.1889,0.2877001,1.689027,0.9580377,176.5856
21,f,-1,141.4111,0.250634,1.688097,0.9846066,191.3237
21,f,-1,141.6333,0.2222448,1.691964,1.002213,206.1325
21,f,-1,141.8556,0.2120103,1.693554,1.012443,218.8578
21,f,-1,142.0778,0.2138148,1.69084,1.023546,230.8886
21,f,-1,142.3,0.2261807,1.689893,1.029643,233.0764
21,f,-1,142.5222,0.24936,1.688942,1.02034,218.5142
21,f,-1,142.7444,0.2792731,1.687004,1.015614,199.9576
21,f,-1,142.9667,0.2991485,1.685571,1.020645,187.423
21,f,-1,143.1889,0.3044003,1.681215,1.026217,182.6833
21,f,-1,143.4111,0.2928526,1.675222,1.028779,188.1615
21,f,-1,143.6333,0.2719348,1.676951,1.03528,201.4599
21,f,-1,143.8556,0.2566075,1.678152,1.042015,212.6847
21,f,-1,144.0778,0.2520505,1.678342,1.04101,220.4317
21,f,-1,144.3,0.2593332,1.676855,1.014253,215.8297
21,f,-1,144.5222,0.239713,1.672449,0.9631568,220.2903
21,f,-1,144.7444,0.1654664,1.672899,0.923388,237.3848
21,f,-1,144.9667,0.04866149,1.663408,0.8922075,242.4034
21,f,-1,145.1889,-0.08692598,1.662326,0.8498737,243.6062
21,f,-1,145.4111,-0.2149433,1.654684,0.7816784,241.6399
21,f,-1,145.6333,-0.355843,1.641186,0.6839887,241.5448
21,f,-1,145.8556,-0.5064859,1.667388,0.581676,244.162
21,f,-1,146.0778,-0.6678193,1.665313,0.5019428,247.2134
21,f,-1,146.3,-0.8536136,1.657119,0.4300892,247.2042
21,f,-1,146.5222,-1.022281,1.681046,0.3443889,244.6554
21,f,-1,146.7444,-1.154759,1.678627,0.2608276,244.1889
21,f,-1,146.9667,-1.261015,1.697995,0.2192687,245.6486
21,f,0,170.8,-0.03650065,1.671486,-0.4873117,357.032
21,f,0,171.0222,-0.03904876,1.676563,-0.4938943,356.0403
21,f,0,171.2444,-0.04052045,1.69247,-0.5011451,355.112
21,f,0,171.4667,-0.03544416,1.702085,-0.5104649,357.4002
21,f,0,171.6889,-0.03355268,1.702506,-0.509427,356.684
21,f,0,171.9111,-0.03350401,1.701624,-0.5058274,355.504
21,f,0,172.1333,-0.02444024,1.698663,-0.5057651,359.4939
21,f,0,172.3556,-0.01720841,1.695627,-0.5096864,0.266775
21,f,0,172.5778,-0.01619871,1.692666,-0.5083289,357.692
21,f,0,172.8,-0.01213368,1.694124,-0.5052476,358.6296
21,f,0,173.0222,-0.008108892,1.693411,-0.5017384,0.6343084
21,f,0,173.2444,-0.009327401,1.691937,-0.4996091,359.6271
21,f,0,173.4667,-0.01433708,1.688925,-0.4976218,357.8705
21,f,0,173.6889,-0.01635336,1.681691,-0.4950538,358.1551
21,f,0,173.9111,-0.01774193,1.678659,-0.4942169,358.4834
21,f,0,174.1333,-0.0190809,1.67866,-0.4967173,358.496
21,f,0,174.3556,-0.02043143,1.678319,-0.5025183,357.9844
21,f,0,174.5778,-0.02075768,1.678231,-0.5074317,358.3875
21,f,0,174.8,-0.02317443,1.678287,-0.5082211,358.2347
21,f,0,175.0222,-0.024872,1.677229,-0.5065805,358.9836
